Unnamed: 0,event_ID,text,date,Year,people_regex,people_spacy_model,tailored_entities,People
37,2649,"BALMORAL , SEPT . 7 . The Queen went out in the morning , accompanied by Princess Louise , and Her Majesty drove in the afternoon , attended by Lady Churchill and the Hon . Mrs. H. Pon sonby .",1870-09-10,1870,The Queen | Princess Louise | Her Majesty | Lady Churchill | Hon | Mrs | Pon,Louise|Lady Churchill|H. Pon,Queen | Princess Louise | Her Majesty | Lady Churchill | Hon . Mrs. H. Pon,Princess Louise
37,2649,"BALMORAL , SEPT . 7 . The Queen went out in the morning , accompanied by Princess Louise , and Her Majesty drove in the afternoon , attended by Lady Churchill and the Hon . Mrs. H. Pon sonby .",1870-09-10,1870,The Queen | Princess Louise | Her Majesty | Lady Churchill | Hon | Mrs | Pon,Louise|Lady Churchill|H. Pon,Queen | Princess Louise | Her Majesty | Lady Churchill | Hon . Mrs. H. Pon,Her Majesty
37,2649,"BALMORAL , SEPT . 7 . The Queen went out in the morning , accompanied by Princess Louise , and Her Majesty drove in the afternoon , attended by Lady Churchill and the Hon . Mrs. H. Pon sonby .",1870-09-10,1870,The Queen | Princess Louise | Her Majesty | Lady Churchill | Hon | Mrs | Pon,Louise|Lady Churchill|H. Pon,Queen | Princess Louise | Her Majesty | Lady Churchill | Hon . Mrs. H. Pon,Lady Churchill
37,2649,"BALMORAL , SEPT . 7 . The Queen went out in the morning , accompanied by Princess Louise , and Her Majesty drove in the afternoon , attended by Lady Churchill and the Hon . Mrs. H. Pon sonby .",1870-09-10,1870,The Queen | Princess Louise | Her Majesty | Lady Churchill | Hon | Mrs | Pon,Louise|Lady Churchill|H. Pon,Queen | Princess Louise | Her Majesty | Lady Churchill | Hon . Mrs. H. Pon,Hon . Mrs. H. Pon
38,487,"Their Royal Highnesses the Dake of Nemours , Princess Marguerite , and Princess Blanche of Orleans , and their Royal and Imperial Highnesses Count and Countess d'Eu visited the Queen to - day and remained to luncheon .",1870-12-08,1870,Their Royal Highnesses | Dake of Nemours | Princess Marguerite | Princess Blanche of Orleans | Royal | Imperial Highnesses Count | Countess | Eu | Queen,NA,Royal Highnesses the Dake of Nemours | Princess Marguerite | Princess Blanche of Orleans | Imperial Highnesses Count | Countess d'Eu visited | Queen,Royal Highnesses the Dake of Nemours
38,487,"Their Royal Highnesses the Dake of Nemours , Princess Marguerite , and Princess Blanche of Orleans , and their Royal and Imperial Highnesses Count and Countess d'Eu visited the Queen to - day and remained to luncheon .",1870-12-08,1870,Their Royal Highnesses | Dake of Nemours | Princess Marguerite | Princess Blanche of Orleans | Royal | Imperial Highnesses Count | Countess | Eu | Queen,NA,Royal Highnesses the Dake of Nemours | Princess Marguerite | Princess Blanche of Orleans | Imperial Highnesses Count | Countess d'Eu visited | Queen,Princess Marguerite
38,487,"Their Royal Highnesses the Dake of Nemours , Princess Marguerite , and Princess Blanche of Orleans , and their Royal and Imperial Highnesses Count and Countess d'Eu visited the Queen to - day and remained to luncheon .",1870-12-08,1870,Their Royal Highnesses | Dake of Nemours | Princess Marguerite | Princess Blanche of Orleans | Royal | Imperial Highnesses Count | Countess | Eu | Queen,NA,Royal Highnesses the Dake of Nemours | Princess Marguerite | Princess Blanche of Orleans | Imperial Highnesses Count | Countess d'Eu visited | Queen,Princess Blanche of Orleans
38,487,"Their Royal Highnesses the Dake of Nemours , Princess Marguerite , and Princess Blanche of Orleans , and their Royal and Imperial Highnesses Count and Countess d'Eu visited the Queen to - day and remained to luncheon .",1870-12-08,1870,Their Royal Highnesses | Dake of Nemours | Princess Marguerite | Princess Blanche of Orleans | Royal | Imperial Highnesses Count | Countess | Eu | Queen,NA,Royal Highnesses the Dake of Nemours | Princess Marguerite | Princess Blanche of Orleans | Imperial Highnesses Count | Countess d'Eu visited | Queen,Imperial Highnesses Count
38,487,"Their Royal Highnesses the Dake of Nemours , Princess Marguerite , and Princess Blanche of Orleans , and their Royal and Imperial Highnesses Count and Countess d'Eu visited the Queen to - day and remained to luncheon .",1870-12-08,1870,Their Royal Highnesses | Dake of Nemours | Princess Marguerite | Princess Blanche of Orleans | Royal | Imperial Highnesses Count | Countess | Eu | Queen,NA,Royal Highnesses the Dake of Nemours | Princess Marguerite | Princess Blanche of Orleans | Imperial Highnesses Count | Countess d'Eu visited | Queen,Countess d'Eu visited
38,487,"Their Royal Highnesses the Dake of Nemours , Princess Marguerite , and Princess Blanche of Orleans , and their Royal and Imperial Highnesses Count and Countess d'Eu visited the Queen to - day and remained to luncheon .",1870-12-08,1870,Their Royal Highnesses | Dake of Nemours | Princess Marguerite | Princess Blanche of Orleans | Royal | Imperial Highnesses Count | Countess | Eu | Queen,NA,Royal Highnesses the Dake of Nemours | Princess Marguerite | Princess Blanche of Orleans | Imperial Highnesses Count | Countess d'Eu visited | Queen,Queen
39,1098,The invitations to the Garden Party given by the Prince and Princess of Wales at Chiswick on Wednesday afternoon included the following :,1870-07-08-005_col_1,1870,The | Garden Party | Prince | Princess of Wales | Chiswick | Wednesday,NA,Princess of Wales,Princess of Wales
40,1509,"Lord Napier of Magdala arrived at the Castle yesterday , and had the honour of dining with the Queen and the loyal Family . Lord Napier left for London this morning . BUCKINGHAM PALACE .",1870-03-09,1870,Lord Napier of Magdala | Castle | Queen | Family | Lord Napier | London,Queen,Lord Napier of Magdala | Queen | Lord Napier left | BUCKINGHAM PALACE,Lord Napier of Magdala
40,1509,"Lord Napier of Magdala arrived at the Castle yesterday , and had the honour of dining with the Queen and the loyal Family . Lord Napier left for London this morning . BUCKINGHAM PALACE .",1870-03-09,1870,Lord Napier of Magdala | Castle | Queen | Family | Lord Napier | London,Queen,Lord Napier of Magdala | Queen | Lord Napier left | BUCKINGHAM PALACE,Queen
40,1509,"Lord Napier of Magdala arrived at the Castle yesterday , and had the honour of dining with the Queen and the loyal Family . Lord Napier left for London this morning . BUCKINGHAM PALACE .",1870-03-09,1870,Lord Napier of Magdala | Castle | Queen | Family | Lord Napier | London,Queen,Lord Napier of Magdala | Queen | Lord Napier left | BUCKINGHAM PALACE,Lord Napier left
40,1509,"Lord Napier of Magdala arrived at the Castle yesterday , and had the honour of dining with the Queen and the loyal Family . Lord Napier left for London this morning . BUCKINGHAM PALACE .",1870-03-09,1870,Lord Napier of Magdala | Castle | Queen | Family | Lord Napier | London,Queen,Lord Napier of Magdala | Queen | Lord Napier left | BUCKINGHAM PALACE,BUCKINGHAM PALACE
41,711,"The Earl of Bassborough ( Lord Steward ) and Lord Otho Fitzgerald ( Controller of the Household ) arrived at Os borne to - day , and presented Addresses to Her Majesty from both Houses of Parliament in reply to the Queen's Speech .",1870-02-11,1870,The Earl of Bassborough | Lord Steward | Lord Otho Fitzgerald | Controller of | Household | Os | Addresses | Her Majesty | Houses of Parliament | Queen | Speech,Steward|Otho Fitzgerald|Queen,The Earl of Bassborough | Lord Steward ) | Lord Otho Fitzgerald | Household ) | Her Majesty | Houses of Parliament,The Earl of Bassborough
41,711,"The Earl of Bassborough ( Lord Steward ) and Lord Otho Fitzgerald ( Controller of the Household ) arrived at Os borne to - day , and presented Addresses to Her Majesty from both Houses of Parliament in reply to the Queen's Speech .",1870-02-11,1870,The Earl of Bassborough | Lord Steward | Lord Otho Fitzgerald | Controller of | Household | Os | Addresses | Her Majesty | Houses of Parliament | Queen | Speech,Steward|Otho Fitzgerald|Queen,The Earl of Bassborough | Lord Steward ) | Lord Otho Fitzgerald | Household ) | Her Majesty | Houses of Parliament,Lord Steward )
41,711,"The Earl of Bassborough ( Lord Steward ) and Lord Otho Fitzgerald ( Controller of the Household ) arrived at Os borne to - day , and presented Addresses to Her Majesty from both Houses of Parliament in reply to the Queen's Speech .",1870-02-11,1870,The Earl of Bassborough | Lord Steward | Lord Otho Fitzgerald | Controller of | Household | Os | Addresses | Her Majesty | Houses of Parliament | Queen | Speech,Steward|Otho Fitzgerald|Queen,The Earl of Bassborough | Lord Steward ) | Lord Otho Fitzgerald | Household ) | Her Majesty | Houses of Parliament,Lord Otho Fitzgerald
41,711,"The Earl of Bassborough ( Lord Steward ) and Lord Otho Fitzgerald ( Controller of the Household ) arrived at Os borne to - day , and presented Addresses to Her Majesty from both Houses of Parliament in reply to the Queen's Speech .",1870-02-11,1870,The Earl of Bassborough | Lord Steward | Lord Otho Fitzgerald | Controller of | Household | Os | Addresses | Her Majesty | Houses of Parliament | Queen | Speech,Steward|Otho Fitzgerald|Queen,The Earl of Bassborough | Lord Steward ) | Lord Otho Fitzgerald | Household ) | Her Majesty | Houses of Parliament,Household )
41,711,"The Earl of Bassborough ( Lord Steward ) and Lord Otho Fitzgerald ( Controller of the Household ) arrived at Os borne to - day , and presented Addresses to Her Majesty from both Houses of Parliament in reply to the Queen's Speech .",1870-02-11,1870,The Earl of Bassborough | Lord Steward | Lord Otho Fitzgerald | Controller of | Household | Os | Addresses | Her Majesty | Houses of Parliament | Queen | Speech,Steward|Otho Fitzgerald|Queen,The Earl of Bassborough | Lord Steward ) | Lord Otho Fitzgerald | Household ) | Her Majesty | Houses of Parliament,Her Majesty
41,711,"The Earl of Bassborough ( Lord Steward ) and Lord Otho Fitzgerald ( Controller of the Household ) arrived at Os borne to - day , and presented Addresses to Her Majesty from both Houses of Parliament in reply to the Queen's Speech .",1870-02-11,1870,The Earl of Bassborough | Lord Steward | Lord Otho Fitzgerald | Controller of | Household | Os | Addresses | Her Majesty | Houses of Parliament | Queen | Speech,Steward|Otho Fitzgerald|Queen,The Earl of Bassborough | Lord Steward ) | Lord Otho Fitzgerald | Household ) | Her Majesty | Houses of Parliament,Houses of Parliament
42,643,"The Duke of Cambridge , attended by Colonel the Hon . James Macdonald , left Frognore yesterday to return to",1870-02-03,1870,The Duke of Cambridge | Colonel | Hon | James Macdonald | Frognore,The Duke of Cambridge|James Macdonald,Duke of Cambridge | Hon . James Macdonald,Duke of Cambridge
42,643,"The Duke of Cambridge , attended by Colonel the Hon . James Macdonald , left Frognore yesterday to return to",1870-02-03,1870,The Duke of Cambridge | Colonel | Hon | James Macdonald | Frognore,The Duke of Cambridge|James Macdonald,Duke of Cambridge | Hon . James Macdonald,Hon . James Macdonald
43,2325,"Professor Lister , Surgeon Extraordinary to the Queen , arrived at the Castle .",1870-11-02,1870,Professor Lister | Surgeon Extraordinary | Queen | Castle,NA,Professor Lister,Professor Lister
44,2526,"The Queen walked out with the Princess Louise , and drove uut in the afternoon with Prince Leopold , attended by the Hon . Lady Biddulph .",1870-10-17,1870,The Queen | Princess Louise | Prince Leopold | Hon | Lady Biddulph,Prince Leopold|Lady Biddulph,Queen | Princess Louise | Prince Leopold | Lady Biddulph,Queen
44,2526,"The Queen walked out with the Princess Louise , and drove uut in the afternoon with Prince Leopold , attended by the Hon . Lady Biddulph .",1870-10-17,1870,The Queen | Princess Louise | Prince Leopold | Hon | Lady Biddulph,Prince Leopold|Lady Biddulph,Queen | Princess Louise | Prince Leopold | Lady Biddulph,Princess Louise
44,2526,"The Queen walked out with the Princess Louise , and drove uut in the afternoon with Prince Leopold , attended by the Hon . Lady Biddulph .",1870-10-17,1870,The Queen | Princess Louise | Prince Leopold | Hon | Lady Biddulph,Prince Leopold|Lady Biddulph,Queen | Princess Louise | Prince Leopold | Lady Biddulph,Prince Leopold
44,2526,"The Queen walked out with the Princess Louise , and drove uut in the afternoon with Prince Leopold , attended by the Hon . Lady Biddulph .",1870-10-17,1870,The Queen | Princess Louise | Prince Leopold | Hon | Lady Biddulph,Prince Leopold|Lady Biddulph,Queen | Princess Louise | Prince Leopold | Lady Biddulph,Lady Biddulph
45,1195,Their Royal Highnesses the Duke of Nemours and Princess Marguerite of Orleans and their Royal Highnesses the Count and Countess of Paris have left the Castle . Miss Van de Weyer has also left the Castle .,1870-07-14,1870,Their Royal Highnesses | Duke of Nemours | Princess Marguerite of Orleans | Royal Highnesses | Count | Countess of Paris | Castle | Miss Van | Weyer | Castle,NA,Royal Highnesses the Duke of Nemours | Princess Marguerite of Orleans | Royal Highnesses the Count | Countess of Paris | Miss Van de Weyer,Royal Highnesses the Duke of Nemours
45,1195,Their Royal Highnesses the Duke of Nemours and Princess Marguerite of Orleans and their Royal Highnesses the Count and Countess of Paris have left the Castle . Miss Van de Weyer has also left the Castle .,1870-07-14,1870,Their Royal Highnesses | Duke of Nemours | Princess Marguerite of Orleans | Royal Highnesses | Count | Countess of Paris | Castle | Miss Van | Weyer | Castle,NA,Royal Highnesses the Duke of Nemours | Princess Marguerite of Orleans | Royal Highnesses the Count | Countess of Paris | Miss Van de Weyer,Princess Marguerite of Orleans
45,1195,Their Royal Highnesses the Duke of Nemours and Princess Marguerite of Orleans and their Royal Highnesses the Count and Countess of Paris have left the Castle . Miss Van de Weyer has also left the Castle .,1870-07-14,1870,Their Royal Highnesses | Duke of Nemours | Princess Marguerite of Orleans | Royal Highnesses | Count | Countess of Paris | Castle | Miss Van | Weyer | Castle,NA,Royal Highnesses the Duke of Nemours | Princess Marguerite of Orleans | Royal Highnesses the Count | Countess of Paris | Miss Van de Weyer,Royal Highnesses the Count
45,1195,Their Royal Highnesses the Duke of Nemours and Princess Marguerite of Orleans and their Royal Highnesses the Count and Countess of Paris have left the Castle . Miss Van de Weyer has also left the Castle .,1870-07-14,1870,Their Royal Highnesses | Duke of Nemours | Princess Marguerite of Orleans | Royal Highnesses | Count | Countess of Paris | Castle | Miss Van | Weyer | Castle,NA,Royal Highnesses the Duke of Nemours | Princess Marguerite of Orleans | Royal Highnesses the Count | Countess of Paris | Miss Van de Weyer,Countess of Paris
45,1195,Their Royal Highnesses the Duke of Nemours and Princess Marguerite of Orleans and their Royal Highnesses the Count and Countess of Paris have left the Castle . Miss Van de Weyer has also left the Castle .,1870-07-14,1870,Their Royal Highnesses | Duke of Nemours | Princess Marguerite of Orleans | Royal Highnesses | Count | Countess of Paris | Castle | Miss Van | Weyer | Castle,NA,Royal Highnesses the Duke of Nemours | Princess Marguerite of Orleans | Royal Highnesses the Count | Countess of Paris | Miss Van de Weyer,Miss Van de Weyer
46,1238,"The Queen drove out yesterday afternoon , accompanied by Princess Louise , and Her Majesty walked in the grounds this morning with Princess Loaise and Princess Beatrice .",1870-07-20,1870,The Queen | Princess Louise | Her Majesty | Princess Loaise | Princess Beatrice,Louise,The Queen | Princess Louise | Her Majesty | Princess Loaise | Princess Beatrice,The Queen
46,1238,"The Queen drove out yesterday afternoon , accompanied by Princess Louise , and Her Majesty walked in the grounds this morning with Princess Loaise and Princess Beatrice .",1870-07-20,1870,The Queen | Princess Louise | Her Majesty | Princess Loaise | Princess Beatrice,Louise,The Queen | Princess Louise | Her Majesty | Princess Loaise | Princess Beatrice,Princess Louise
