event_ID,text,date,Year,people
150476,"Prince Waldemar of Denmark , with Princess Margaret , left Marlborough House to - day .. upon the conclusion of their visit to Queen ; Alexandra .",1920-12-20,1920,Waldemar|Margaret|Alexandra
150207,"MARLBOROUGH HOUSE , APRIL 1 . Queen Alexandra , accompanied by The Princess Royal , with Princess Maud , and The Princess Victoria , and attended by the Ladies and Gentlemen in Waiting , was present at Divine Service in the Marlborough House Chapel this morning .",1920-04-3,1920,Alexandra
153817,"The Princess Royal , the Prince and Princess Arthur of Connaught , and the Princess Maud visited Their Majesties and remained to luncheon .",1920-09-27,1920,Arthur
151588,"Royal Army Service I and lined Corps , Lieutenant Robert KILVERT , York and Lancaster Regi ment , Lieutenant Arthur LISLE . Royal Engineers , Lieutenant George General At the Oratory , Brompton , yesterday morning and Hertfordshire Regiment , Sergeant - Major Joseph LEVY , Cary - Elwes , widow of Captain Windsor Cary - Elwes , List , Regimental Sergeant - Major John HENSHAW , Bedfordshire a Requiem was said , by Father Alan Ross , for Mr. Royal Army Medical Corps , and Captain KNIGHT , Royal and daughter of the late Hon . W. T. Law , who died on July 18 at Nairn . There were present Mr. Cary Elwes and Father Elwes , of Fort Augustus ( sons ) , Mr. for Versailles and will be away till the autumn . The Hon . Mrs. Borras Whiteside has left town Gervase and Lady Winefride Elwes , and their sons , Mr. Guy and Mr. Valentine Elwes . The Hon . Mrs. Porter has arrived in London The funeral took place , at a later hour , at Mortlake . from Rocksavage , Dublin .",1920-07-24,1920,Robert KILVERT|York|Lancaster Regi|Arthur LISLE|George General|Hertfordshire Regiment|Joseph LEVY|Cary - Elwes|Windsor Cary - Elwes|John HENSHAW|Alan Ross|KNIGHT|W. T. Law|Cary Elwes|Versailles|Borras Whiteside|Gervase|Guy|Valentine|Porter
151049,"The King and Queen , the Prince of Wales , the Princess Mary , and the Ladies and Gentle men in attendance , were present at Divine Service in the Private Chapel this morning .",1920-02-9,1920,
153116,"Major - General Sir Edmond Bainbridge ( General Officer Commanding 1st Division ) and Lady Bainbridge , Major - General Anderson ( Commandant , Staff Mrs. Anderson , Brigadier - General H. C. Jackson ( General Officer Commanding 2nd Infantry Brigade ) and Mrs. Jackson , and Lieutenant V. A. P. Haskett Smith , 2nd Batt . The Queen's Own Cameron Highlanders ( Commanding the Royal Pavilion Guard ) had the honour of dining with Their Majesties this evening .",1920-05-22,1920,Edmond Bainbridge|Lady Bainbridge|Anderson|Anderson|H. C. Jackson|Jackson|Lieutenant V. A. P. Haskett Smith
152908,"The String Band of the Scots Guards played a selection of music during Dinner , under the direction of Lieutenant F. W. Wood . Their Majesties gave a small Evening Party",1920-03-6,1920,The String Band
151151,"The Queen , accompanied by the Princess Mary , and attended by the Countess of Minto and the Lady Mary Trefusis , visited John Knox's House , the Edinburgh School of Domestic Economy and Cookery in Atholl Crescent , and the Royal Scottish Museum , Edinburgh , this morning .",1920-07-12,1920,John Knox's
153055,The Right Hon . W. A. Watt ( Treasurer of the Commonwealth of Australia ) and Mrs. Watt had the honour of being invited to Luncheon with Their Majesties .,1920-05-15,1920,W. A. Watt|Watt|Luncheon
151865,"The King and Queen having signed the Uni versity Album and The Queen the Album of Honorary Graduates , a procession was formed and proceeded to the platform .",1920-07-7,1920,
152229,"BUCKINGHAM PALACE , JUNE 4 . Lieut . - Colonel the Right Hon . Sir Hamar eenwood , Bt . , and Lady Greenwood , and rigadier - General T. Keyes had the honour of ing received by His Majesty .",1920-06-5,1920,Lieut|Lady Greenwood|T. Keyes|Majesty
153238,"The Prince Albert , attended by Wing - Com mander Louis Greig , dined with the President and Council of the Royal Academy of Arts at Burlington House this evening .",1920-05-3,1920,Albert|Louis Greig
150615,"The King and Queen of Denmark , attended by their Suite and Captain Cust , Bt . , R.N. ( specially attached ) , honoured the Danish Colony in London with their presence at a Luncheon given at the Hyde Park Hotel .",1920-12-6,1920,Suite
152976,Knight Commander . - Received the honour of knighthood : Major - General Herbert HOLMAN .,1920-05-13,1920,Herbert HOLMAN
153588,Princess Christian and Princess Helena Victoria visited The King and Queen this after,1920-10-11,1920,Helena Victoria
152385,At the Council His Majesty pricked the List of Sheriffs for England and Wales .,1920-03-12,1920,
151929,"Major - General the Lord Ranksborough ( Lord in Waiting ) , the Master of the Household , and the Hon . Henry Stonor and Major Reginald Seymour ( Groom and Equerry in Waiting ) were in attendance .",1920-06-12,1920,Henry Stonor|Reginald Seymour|Groom|Equerry
150609,"General Sir George Milne ( upon relinquishing his appointment as General Officer Command ing - in - Chief , Army of the Black Sea ) , and Com mander Bruce A. Fraser , R.N. , with Engine Room Artificer Walter Grundy and Petty Officer John Horgan ( upon their return from Baku ) , had the honour of being received by The King this morning .",1920-12-6,1920,George Milne|Bruce A. Fraser|Walter Grundy|Petty Officer|John Horgan
153554,"The Queen , attended by the Lady Elizabeth Dawson and Mr. Harry Verney , visited the Maternity Home , Park Hill , Tooting .",1920-11-8,1920,Elizabeth Dawson|Harry Verney|Park Hill
151030,"The Provost read and presented an Address from the Provost and Fellows . and Mr. W. Le B. Egerton , Captain of the School , read and pre sented an Address from the Boys . His Royal Highness replied to both Addresses .",1920-02-4,1920,Fellows|W. Le B. Egerton
153092,"The Suite in attendance consisted of the Countess Fortescue , Lieut . - Colonel the Lord Stamfordham , the Master of the Household , Major Reginald Seymour , and Captain the Hon . Alexander Hardinge .",1920-05-19,1920,Suite|Lieut|Reginald Seymour|Alexander Hardinge
152802,"The Princess Royal , with Princess Mand , visited Queen Alexandra , and remained to luncheon .",1920-03-3,1920,Queen Alexandra
151235,"The Lady Glanusk , the High Sheriff of Brecon shire ( Mr. D. Daniel ) , Mr. Sidney Robinson , M.P. , the Hon . Dulcie Bailey , Major the Hon . Wilfred and Mrs. Bailey , the Chairman of the Breconshire County Council ( Mr. W. S. Miller ) , the Vice - Chairman of the Breconshire County Council ( Mr. Idris Davies ) , the Olerk of the Breconshire County Council ( Mr. H. F. W. Harries ) , the Chief Constable of Brecon shire ( Colonel O. Cole Hamilton ) , the Mayor and Mayoress of Brecknock , the Chairman of the Hay Rural District Council , and the Chairman of the Talgarth Parish Council had the honour of being presented to Their Majesties by the Lord Lieutenant .",1920-07-19,1920,Lady Glanusk|D. Daniel|Sidney Robinson|M.P.|Dulcie Bailey|Bailey|W. S. Miller|Idris Davies|H. F. W. Harries|O. Cole Hamilton
150372,Their Majesties visited the Princess Beatrice at Carisbrooke Castle this afternoon .,1920-08-9,1920,
150195,The Earl of Bradford has succeeded the Earl of Onslow as Lord in Waiting to The King .,1920-04-27,1920,
150044,"The Very Revd . the Dean of Windsor offici ated , and the Bishop of Hereford preached the Sermon .",1920-04-12,1920,The Very Revd|Hereford
151075,"JANUARY 18 . The Prince Albert , attended by Wing - Com mander Louis Greig , left the Palace to - day for Cambridge .",1920-01-19,1920,Albert|Louis Greig
152915,"The Queen , attended by the Countess of Minto , visited the Babies Hostel , Glebo Place , Stoke Newington .",1920-03-8,1920,Glebo Place|Stoke Newington
153832,Lieut . - Colonel Arthur Erskine ( Equerry in Waiting to The King ) was in attendance at Ballater Station upon the arrival of His Royal Highness .,1920-09-3,1920,Lieut|Arthur Erskine
150622,"MARLBOROUGH HOUSE , DEO . 5 . Queen Alexandra , with the Queen of Norway and the Princess Victoria , attended Divine Service at St. Clement Danes Church this morn ing .",1920-12-6,1920,Alexandra
150694,Vice - Admiral Ernest Gaunt had the honour of being received by The King when His Majesty conferred upon him the honour of Knighthood and invested him with the Insignia of a Knight Commander of the Most Honourable Order of the Bath ( Military Division ) .,1920-02-14,1920,Ernest Gaunt|Knighthood
150237,"Admiral the Hon . Sir Arthur Calthorpe ( Com mander - in - Chief , Portsmouth ) , Rear - Admiral",1920-08-11,1920,Arthur Calthorpe|Portsmouth
150071,His Majer was attended by His Excellency the Swedis Minister ( Count Wrangel ) and Captain de minoff .,1920-04-16,1920,
152252,"The King and Queen , accompanied by the Princess Mary , also the Princess Royal , with Princess Maud , Queen Amélie , and Prince Axel of Denmark , visited Queen Alexandra to - day and remained to luncheon .",1920-06-7,1920,Queen Amélie|Prince Axel of Denmark|Queen Alexandra
153771,The Viscount Farquhar and Captain the Hon . James Stuart have arrived at the Castle . The Lord and Lady Blythswood and the Hon . Olive Campbell had the honour of dining with the King and Queen this evening .,1920-09-13,1920,James Stuart|Lady Blythswood
150182,"General Sir Archibald Hunter ( Aide - de - Camp . General to The King ) represented His Majesty at the Memorial Service which was held at St. Clement Danes Church , Strand , to - day , for the Australian and New Zealand Soldiers who fell in Gallipoli .",1920-04-26,1920,Archibald Hunter|Majesty
153706,"The Reverend A. Rowland Grant , Domestic Chaplain to The King , and the Reverend S. B. Baron , Curate at Sandringham , officiated .",1920-10-18,1920,S. B. Baron
150050,"The Princess Royal , with Princess Maud , visited Her Majesty and remained to luncheon . Prince Albert and Princess Christian visited Her Majesty to - day .",1920-04-12,1920,Majesty|Albert|Majesty
153549,"His Excellency Doctor Vojtech Mastny was received in audience by The King this morning , and presented his Letter of Credence as Envoy Extraordinary and Minister Plenipotentiary from the Republic of Czecho - Slovakia .",1920-11-8,1920,Vojtech Mastny
153049,The Earl of Onslow ( Lord in Waiting to The King ) represented Their Majesties at the Funeral of the Crown Princess of Sweden which took place at Stockholm to - day .,1920-05-14,1920,
150281,"The Service was conducted by the Revd . Canon Edgar Sheppard , D.D. ( Sub - Dean of His Majesty's Chapels Royal and Domestic Chaplain ) .",1920-08-16,1920,Canon Edgar Sheppard|Majesty|Domestic Chaplain
153046,The Earl of Athlone visited The King .,1920-05-14,1920,
153114,"Captain E. Pauly , late the King's Royal Rifle Corps , had the honour of being received by the King and Queen .",1920-05-22,1920,E. Pauly
153039,"Miss A. B. Smith , R.R.C. ( Matron - in - Chief , Queen Alexandra's Imperial Military Nursing Service ) was also received by Her Majesty .",1920-05-13,1920,A. B. Smith
153833,"BALMORAL CASTLE , SEPT 3 . The Right Hon . Sir Frederick Ponsonby has arrived at the Castle .",1920-09-4,1920,Frederick Ponsonby
150826,"Major - General Sir Geoffrey Feilding ( upon ) relinquishing his appointment as General Officer Commanding , London District ) and Air - Marshal Sir Hugh Trenchard , Bt . ( Chief of the Air Staff ) also had the honour of being received by The King .",1920-02-23,1920,Geoffrey Feilding|Hugh Trenchard
153078,"The Lord Stanmore ( Lord in Waiting ) , the Master of the Household , and Colonel the Hon . Claude Captain Sir Charles Cust , Bt . , R.N. ( Groom and Equerry in Waiting ) , and the Deputy Master of the Household were in attendance .",1920-05-18,1920,Charles Cust|R.N.|Groom|Equerry
151819,VOLUNTARY AID DETACHMENT - Miss Margaret MONTGOMERY and Miss Jean WILSON .,1920-07-6,1920,Margaret MONTGOMERY|Jean WILSON
153290,"The Duke of York , attended by Wing - Com mander Louis Greig , arrived at the Palace from Bishopsthorpe , York .",1920-11-10,1920,Louis Greig
153273,"William Horwood ( upon his appointment as Commissioner of Police of the Metropolis ) , Lieut . - Colonel Sir John Ramsay ( upon relinquishing his appointment as Agent to the Governor - General and Chief Commissioner in Baluchistan ) , and Mr. Frederick C. Good enough ( Member of the Council of the Secretary of State for India ) had the honour of being received by The King this morning .",1920-05-8,1920,William Horwood|Metropolis|Lieut|John Ramsay|Frederick C. Good
150319,"BALMORAL CASTLE , AUG . 26 . Lieut . - Colonel F. and the Lady Cicely Hardy had the honour of dining with The King and Queen this evening .",1920-08-27,1920,Lieut|F.|Lady|Hardy
153737,His Royal Highness received General Lord Rawlinson this afternoon .,1920-10-25,1920,
150586,"The King and Queen gave a Dinner Party this evening , at which The King and Queen of Denmark , the Duke of York and the Princess Mary were present . and the following had the honour of being invited :",1920-12-3,1920,
151099,"BUCKINGHAM PALACE , JAN . 22 . To - day being the Anniversary of the death of Her late Majesty Queen Victoria , the Royal Mausoleum at Frogmore was open , by The King's Commands , between the hours of 12 and 3 o'clock , for the servants and their families to visit it , when permission to pass through was extended to some of the residents of Windsor and the neighbourhood .",1920-01-23,1920,
153676,"Captain W. R. Sexton ( upon relinquishing his appointment as United States Naval Attaché ) , Rear - Admiral Albert Niblack ( upon his appoint ment as United States Naval Attaché ) , and Colonel R. Rosetti ( upon relinquishing his ap pointment as Roumanian Military Attaché ) had the honour of being received by His Majesty .",1920-10-14,1920,W. R. Sexton|Albert Niblack|R. Rosetti|Majesty
150600,"The King held a Council at 11.30 o'clock . There were present : The Right Hon . Austen Chamberlain , M.P. ( Chancellor of the Exche quer ; acting for the Lord President ) , the Viscount Sandhurst ( Lord Chamberlain ) , the Right Hon . Sir Maurice de Bunson , Bt . , and the Right Hon . Sir Frederick Ponsonby ( Treasurer to The King and Keeper of the Privy Purse ) .",1920-12-4,1920,Austen Chamberlain|M.P.|Maurice de Bunson|Frederick Ponsonby
152267,"Knights Grand Cross . - Sir Charles HARRIS , Sir Nathaniel HIGHMORE , and The Rt . Hon . Sir Robert HORNE , M.P.",1920-06-9,1920,Charles HARRIS|Nathaniel HIGHMORE|Robert HORNE
152964,"Highness , attended by Miss Dorothy Yorke , was present this evening at a Display given by the Battersea Juvenile Organi zations in Battersea Town Hall .",1920-05-12,1920,Dorothy Yorke
152973,Dame Grand Cross . - The Dowager Countess of AIRLIE . Knight Grand Cross - Received the honour of knighthood : The Earl of PLYMOUTH .,1920-05-13,1920,
150466,"The Right Hon . Sir Eric Geddes , M.P. ( Minister of Transport ) , had an audience of The King , and Senor H. Pueyrredon ( Argentine Minister for Foreign Affairs ) and Rear - Admiral Sir Lionel Halsey ( Comptroller and Treasurer to the Prince of Wales ) had the honour of being received by His Majesty .",1920-12-20,1920,Eric Geddes|M.P.|Senor H. Pueyrredon|Lionel Halsey|Majesty
150394,The Earl of Derby subsequently had the honour of being invited to Luncheon with Their Majesties .,1920-12-13,1920,Luncheon
150739,"The Hon . Charlotte Knollys , the Hon . Lucia White , and Colonel Sir Arthur Davidson were in attendance upon Her Majesty .",1920-02-18,1920,Charlotte Knollys|Lucia White|Arthur Davidson
153611,"A Carriage Procession having been formed , the Prince of Wales , attended by his Staff , and escorted by a Prince of Wales Escort of the 2nd Life Guards , under the command of Lieutenant G. Watson , drove to Buckingham Palace by way of Victoria Street , Whitehall , Trafalgar Square , Pall Mall , St. James's Street , Piccadilly , and Constitution Hill .",1920-10-12,1920,G. Watson|Trafalgar Square|Pall Mall
152740,"The Queen , accompanied by the Princess Mary , and attended by Mr. Harry Verney , visited the National Portrait Gallery , St. Martin's Place , this afternoon .",1920-03-26,1920,Harry Verney
152098,"Voluntary Aid Detachment . - Miss Grace CURRIE , Miss Katharine EVANS , Miss Dorothy FIELD , Miss Catherine FORRESTAL , Miss Gwendolen GLOSSOP , Miss Silvia GLOSSOP , Miss Margaret GREATOREX , Miss Mary HUDSON , Miss Olga NETHERSOLE . and Miss Kathleen ROBERTS .",1920-06-26,1920,Grace CURRIE|Katharine EVANS|Dorothy FIELD|Catherine FORRESTAL|Gwendolen GLOSSOP|Silvia GLOSSOP|Margaret GREATOREX|Mary HUDSON|Olga NETHERSOLE|Kathleen ROBERTS
152794,The Prince of Wales was introduced as a Member of His Majesty's Most Honourable Privy Council .,1920-03-3,1920,Majesty
152233,"His Majesty was attended by Field - Marshal the Lord Methuen ( Colonel , Scots Guards ) , Lieut. General Sir Alfred Codrington ( Colonel , Coldstream Guards ) , Field - Marshal Sir Henry Wilson , Bt . ( Chief of the Imperial General Staff ) , Lieut . - General Sir John du Cane ( Master - General of the Ordnance ) , Lleut . - General Sir George Macdonogh ( Adjutant General to the Forces ) , Lieut . - General Sir Travers Clarke ( Quarter - Master - General to the Forces ) , Major General Sir Charles Harington ( Deputy Chief of the Imperial General Staff ) , Major - General the Hon . Sir Cecil Bingham ( Gold Stick in Waiting ) , Major General George Jeffreys ( General Officer Command ing , London District ) and the London District Staff , General the Lord Horne ( Aide - de - Camp General ) , Captain the Hon . Sir Charles Fitzwilliam_ ( Crown Equerry ) , Colonel Olive Wigram and Major Reginald Seymour ( Equerries in Waiting ) , Lieut . - Colonel the Lord Tweedmouth ( Silver Stick in Waiting ) , Colonel Sir Michael Bowman - Manifold and Colonel O. E. G. Norton ( Aides - de - Camp ) , and Lieut . - Colonel J. G. McConaghy , and The King's Indian Orderly Officers .",1920-06-7,1920,Majesty|Methuen|Scots Guards|Lieut|Alfred Codrington|Henry Wilson|Lieut|John du Cane|Lleut|George Macdonogh|Lieut|Travers Clarke|Charles Harington|Cecil Bingham|George Jeffreys|the Lord Horne|Charles Fitzwilliam|Olive Wigram|Reginald Seymour|Lieut|Michael Bowman - Manifold|O. E. G. Norton|Lieut|J. G. McConaghy
151988,"The Princess Mary , attended by the Lady Joan Mulholland , startod the now Windsor Motor F'iro Engine , at the Aloxndra Gardens this morning , and in the afternon presented the Prizos , and laid the Foundatin Stone of the Memorial Workshop , at the Gordon Boys ' Home , Woking .",1920-06-15,1920,Prizos|Woking
152242,A Royal Salute was given as The King's Pro cession passed between the old and new Guards in the Forecourt of the Palace .,1920-06-7,1920,
152754,"His Majesty afterwards visited the Grange thorpe Ministry of Pensions Hospital , and in the afternoon was present at a Football Match between Manchester City and Liverpool , which was played on the Manchester City Football Ground .",1920-03-29,1920,Majesty
150043,"The King and Queen , the Princess Mary , the Prince Henry , and the Ladies and Gentlemen in attendance , were present at Divine Service in the Private Chapel . this morning .",1920-04-12,1920,
153815,"The King and Queen , the Duke of York , the Princess Mary , Field - Marshal the Duke of Con naught , and the Ladies and Gentlemen in attendance were present at Divine Service in Crathie Parish Church this morning .",1920-09-27,1920,
152714,Captain MACDON Royal Garrison,1920-03-26,1920,Royal Garrison
152859,Knight Grand Cros . - The Rt . Hon . Sir David HARREL .,1920-03-6,1920,Knight Grand Cros|David HARREL
150621,"The King and Queen of Denmark were present at Divine Service at St. Clement Danes Church , Strand , this morning .",1920-12-6,1920,
153749,"ST . JAMES'S PALACE , OCT . 29 . The Prince of Wales , attended by Capt . the Hon . Piers Legh , was present at Waterloo Railway Station this morning , and on behalf of The King took leave of Major - General Prince Arthur of Connaught upon his departure from England for South Africa .",1920-10-30,1920,JAMES'S|Legh|Arthur
153842,Miss Agnes Keyser had the honour of dining with The King and Queen this evening .,1920-09-6,1920,Agnes Keyser
153406,Brigadier - General the,1920-11-20,1920,
152765,"BUCKINGHAM PALACE , MARCH 1 . Field - Marshal the Earl Haig was received in audience by The King this morning upon relin quishing his appointment as Field - Marshal Commanding - in - Chief the Forces in Great",1920-03-2,1920,
152960,"The Countess Fortescue , Captain Sir Charles Cust , Bt . , R.N. , and Colonel Clive Wigram were in attendance .",1920-05-12,1920,Charles Cust|Clive Wigram
150198,"The King and Queen , accompanied by the Prince Albert , the Princess Mary , the Prince Henry and Princess Christian , arrived at the Castle this afternoon from Buckingham Palace . Their Majesties were received by the Marquis of Cambridge ( Constable and Governor of Windsor Castle ) and the Master of the House hold .",1920-04-3,1920,Albert|Marquis
150040,"The Prince Albert , attended by Wing Commander Louis Greig , presented Colours to the 2nd Battalion , 20th London Regiment , and afterwards unveiled a Memorial , erected at Blackheath , to the men of the 1st and 2nd Battalions of the Regiment who were killed in action during the War .",1920-04-12,1920,Albert|Louis Greig|Memorial|Blackheath
151078,"The King and Queen , the Princess Mary , the Prince Henry , and the Ladies and Gentle men in Waiting attended Divine Service at Sandringham Church this morning .",1920-01-19,1920,
150396,"The Queen , accompanied by the Princess Mary , and attended by the Lady Bertha Dawkins , visited the Y.W.C.A. Portsmouth Club for Girls , 12 , Grosvenor Place , this after",1920-12-13,1920,Bertha Dawkins|Grosvenor Place
150847,Queen Alexandra and the Princess Victoria visited His Royal Highness to - day .,1920-02-24,1920,Queen Alexandra
152762,"MARLBOROUGH HOUSE , MARCH 28 . The King and Queen , with The Princess Mary , The Princess Royal , and Princess Maud , visited Queen Alexandra and remained to luncheon .",1920-03-29,1920,Queen Alexandra
150480,"The King and Queen , with the Princess Mary , the Duke of York , and Prince George : The Princess Royal and Princess Maud , visited Her Majesty and remained to luncheon ..",1920-12-20,1920,Prince George|Majesty
152200,"The Queen , accompanied by the Princess Mary , and attended by Mr. Harry Verney , visited the Royal Horticultural Society's Great Spring Meeting in the Royal Hospital Gardens , Chelsea , this morning .",1920-06-2,1920,Harry Verney
150424,His Excellency The German Ambassador ( Herr Friedrich Sthamer ) was received by His Royal Highness this morning .,1920-12-14,1920,Herr Friedrich Sthamer
153776,"The Viscount Farquhar , Sir Walter Lawrence , Bt . , and the Very Revd . A. Wallace Williamson , D.D. , have left the Castle , and Sir James Reid , Bt . , has arrived .",1920-09-14,1920,The Viscount Farquhar|Walter Lawrence|A. Wallace Williamson|James Reid
152671,The King and Queen gave a Dinner Party,1920-03-25,1920,
152644,"Companions . - Captain Oliver LEGGETT , EN . , and Lieutenant Colonel John BORASTON , Royal Field Artillery ( also received the Insignia of an Officer of the Most Excellent Order of the British Empire ( Military Division ) ) .",1920-03-25,1920,Oliver LEGGETT|John BORASTON
153581,The Earl of Onslow and Sir Edward Walling ton have succeeded the Lord Somerleyton and Major the Hon . Richard Molyneux as Lord and Groom in Waiting to The King .,1920-10-11,1920,Edward Walling ton|Richard Molyneux|Groom
153667,"The Lord d'Abernon ( His Majesty's Ambassa dor Extraordinary and Plenipotentiary at Berlin ) and Mr. William Bridgeman , ( Secretary for Mines ) , were sworn in Members of His Majesty's Most Honourable Privy Council . Sir Almeric FitzRoy was in attendance as Clerk of the Council .",1920-10-14,1920,Majesty|William Bridgeman|Almeric FitzRoy|Clerk
153565,"The Duke of York , attended by Wing - Com mander Louis Greig , left the Palace for Bishops thorpe , York , on a visit to the Archbishop of York .",1920-11-9,1920,Louis Greig
152563,"Their Majesties , accompanied by the Prince Albert , the Princess Mary , and the Prince Henry , gave an Afternoon Party at Buckingham Palace .",1920-03-19,1920,Albert
151167,"The King and Queen , accompanied by the Princess Mary , visited Rothesay Castle this afternoon , and afterwards honoured the Marquis and Marchioness of Bute with a visit . Admiral Sir Charles Madden , Bt . ( Cammander - in Chief , Atlantic Fleet ) , Vice - Admiral Sir Arthur Leveson ( Vice - Admiral Commanding 2nd Battle Squadron ) , Rear - Admiral Michael Hodges ( Rear Admiral Commanding Destroyer Flotillas , Atlantic Fleet ) , Commodore Cyril Fuller , R.N. , Chief of Staff . Captain Henry Buller , R.N. ( H.M.S. Malaya ) , Com mander John Barron , R.N. ( H.M.S. Wolsey ) , Com mander Robert Ramsay , R.N. ( Submarine M.2 ) , and Major B. Heckstall - Smith ( Secretary , Yacht Racing Association ) , had the honour of dining with Their Majesties this evening .",1920-07-12,1920,Rothesay Castle|Marquis|Charles Madden|Arthur Leveson|Michael Hodges|Commanding Destroyer|Cyril Fuller|Henry Buller|John Barron|H.M.S. Wolsey|Robert Ramsay|Major B. Heckstall - Smith
152902,"The Band of the Coldstream Guards played a selection of music during the Investiture , under the direction of Major J. Mackenzie Rogan .",1920-03-6,1920,J. Mackenzie Rogan
151130,"The King and Queen , Queen Alexandra , the Queen of Norway with the Prince Olaf , the Prince of Wales , the Prince Albert ,, the Princess Mary , the Prince Henry , the Prince George , the Princess Royal with the Princess Maud , and the Ladies and Gentlemen in Wait ing , attended Divine Service at Sandringham Church this morning .",1920-01-5,1920,Queen Alexandra|Albert
151930,His Majesty held an Investiture in the Quadrangle of the Palace at 11 o'clock .,1920-06-12,1920,Majesty
152259,"The King and Queen , accompanied by the Princess Mary , and attended by the Lady Ampthill , Major - General the Lord Ranks borough , and Major Reginald Seymour , honoured His Excellency the United Ambassador and Mrs. Davis with presence at Dinner this evening at the States Embassy , Chesham Place .",1920-06-8,1920,Ranks|Reginald Seymour|Davis|Chesham Place
150682,"Admiral of the Flect the Viscount Jellicoe and the Right Hon . Edward Shortt , M.P. , had audiences of His Majesty , and Lieut . - General Sir John du Cane ( upon his appointment as Master - General of the Ordnance ) , and Lieut . W. H. Bremner , R.N. ( whom The King invested with the Insignia of a Companion of the Dis tinguished Service Order ) had the honour of being received by His Majesty .",1920-02-12,1920,Edward Shortt|M.P.|Majesty|Lieut|John du Cane|W. H. Bremner|Majesty
151619,The Princess of Monaco has left Claridge's Hotel for Yorkshire .,1920-07-24,1920,Claridge
153291,"MARLBOROUGH HOUSE , Nov. 9 . The Princess Royal , with Princess Maud . visited Queen Alexandra to - day , and remained . to luncheon .",1920-11-10,1920,Queen Alexandra
151070,"ST . JAMES'S PALACE , S.W. , JAN . 13 . The Prince of Wales , attended by Captain The Hon . Piers Legh , left London for Sandring . ham this afternoon .",1920-01-14,1920,JAMES'S|The Hon|Legh
153662,"ST . JAMES'S PALACE , S.W. , Oct. 12 . The Prince of Wales visited Queen Alexandra at Marlborough House and remained to Luncheon .",1920-10-13,1920,JAMES'S|Queen Alexandra|Luncheon
152046,"The Duchess of Portland , The Hon . Charlotte Knollys , General the Rt . Hon . Sir Dighton Pro byn , and Colonel Sir Henry Streatfeild , were in attendance .",1920-06-24,1920,Charlotte Knollys|Dighton Pro|Henry Streatfeild
152114,Sir Ponnambalam and Lady Arunachalam had the honour of being received by The King and Queen .,1920-06-28,1920,Ponnambalam|Lady Arunachalam
153155,"The Prince Albert , attended by Wing - Com mander Louis Greig , was present at a Parade of the Inspectors of the National Society for the Prevention of Cruelty to Children , in the Garden of St. James's Palace , this morning . His Royal Highness has left the Palace .",1920-05-27,1920,Albert|Louis Greig
152611,"The Band of the Welsh Guards played a selection of music during the Investiture , under the direction of Lieutenant Andrew Harris .",1920-03-22,1920,Andrew Harris
151728,"The Duke of York , attended by Wing - Com mander Louis Greig , arrived at the Palace this evening from Wynyard Park , Stockton - on - Tees .",1920-07-2,1920,Louis Greig|Stockton
153381,"BUCKINGHAM PALACE , Nov. 17 . Princess Alice ( Countess of Athlone ) visited The Queen and remained to Luncheon .",1920-11-18,1920,Alice|Luncheon
152760,"Their Majesties , accompanied by the Princess Mary , visited Queen Alexandra at Marlborough House , and remained to Luncheon .",1920-03-29,1920,Queen Alexandra|Luncheon
152014,"WINDSOR CASTLE , JUNE 19 . Their Majesties ' Guests have left the Castle . The Archbishop of Sydney and Mrs. Wright have arrived .",1920-06-21,1920,Wright
151126,"The Hon . Charlotte Knollys , the Hon . Lucia White , General the Right Hon . Sir Dighton Probyn , and Colonel Sir Arthur Davidson were in attendance upon Her Majesty .",1920-01-29,1920,Charlotte Knollys|Lucia White|Dighton Probyn|Arthur Davidson
153051,The King visited Queen Alexandra this after,1920-05-14,1920,Queen Alexandra
153360,"The King and Queen , the Prince of Wales , the Princess Mary , and the Ladies and Gentle men in attendance , were present at Divine Service in the Private Chapel this morning .",1920-11-15,1920,
152239,"The Queen , and the Members of the Royal Family , drove to Hyde Park and witnessed the Trooping of The King's Colour .",1920-06-7,1920,
151344,Lieut . - Colonel J. G. McConaghy ( Officer in Charge ) and The King's Indian Orderly Officers were in attendance .,1920-07-21,1920,Lieut|J. G. McConaghy
152951,"Sir Aston Webb ( President of the Royal Academy of Arts ) and Mr. W. R. Lamb ( Secre tary ) were received in audience by The King this morning , and submitted the business of the Institution .",1920-05-11,1920,Aston Webb|W. R. Lamb
150697,"The Prince of Wales , attended by Captain the Lord Claud N. Hamilton , presided at the Festival Dinner of the Royal Commercial Travellers ' Schools , which was held at the Con naught Rooms , this evening .",1920-02-14,1920,Claud N. Hamilton|Schools
152476,The King visited Queen Alexandra at Marl borough House this afternoon .,1920-03-15,1920,Queen Alexandra
150418,"The Viscountess Novar , Dame Margaret Lloyd George , the Right Hon . Andrew Fisher ( High Com missioner for the Commonwealth of Australia ) and Mrs. Fisher , Colonel the Hon . Sir James Allen ( High Commissioner for the Dominion of New Zealand ) and Lady Allen , and Mrs. Edward Lucas had the honour of being invited , but were unavoidably pre vented from obeying Their Majesties ' commands .",1920-12-14,1920,Margaret Lloyd George|Andrew Fisher|Fisher|James Allen|Lady Allen|Edward Lucas
